step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
381,992208,6096,0.018425935700488293,1.0,1.0,,,,,,,,,
382,994784,6112,0.014169398579814075,1.0,1.0,,,,,,,,,
383,997360,6128,0.016514399984521304,1.0,1.0,,,,,,,,,
384,999936,6144,0.015244382250868932,1.0,1.0,,,,,,,,,
385,1002512,6160,0.014726285145673701,1.0,1.0,0.01404087325155194,1.0,1.0,,,,,,
386,1005216,6176,0.01730385474712627,1.0,1.0,,,,,,,,,
387,1007792,6192,0.01756183958140448,1.0,1.0,,,,,,,,,
388,1010368,6208,0.01901060939884025,1.0,1.0,,,,,,,,,
389,1013072,6224,0.015298185070477876,1.0,1.0,,,,,,,,,
390,1015648,6240,0.015747172796575473,1.0,1.0,,,,,,,,,
391,1018224,6256,0.017469021790546074,1.0,1.0,,,,,,,,,
392,1020928,6272,0.015476496448766988,1.0,1.0,,,,,,,,,
393,1023504,6288,0.014656634777892127,1.0,1.0,0.018480415655107964,1.0,1.0,,,,,,
394,1026208,6304,0.015267515373852826,1.0,1.0,,,,,,,,,
395,1028912,6320,0.01587876476100986,1.0,1.0,,,,,,,,,
396,1031488,6336,0.014723689034660639,1.0,1.0,,,,,,,,,
397,1034064,6352,0.016725512644952378,1.0,1.0,,,,,,,,,
398,1036640,6368,0.016853120954952366,1.0,1.0,,,,,,,,,
399,1039216,6384,0.014846475049470181,1.0,1.0,,,,,,,,,
400,1041792,6400,0.0147669739013509,1.0,1.0,,,,,,,,,
401,1044368,6416,0.014168899185265874,1.0,1.0,0.014598736000795205,1.0,1.0,,,,,,
402,1047072,6432,0.012660592752658064,1.0,1.0,,,,,,,,,
403,1049776,6448,0.01565610621394432,1.0,1.0,,,,,,,,,
404,1052352,6464,0.017196380249551873,1.0,1.0,,,,,,,,,
405,1054928,6480,0.015537958026187886,1.0,1.0,,,,,,,,,
406,1057504,6496,0.016047124905314993,1.0,1.0,,,,,,,,,
407,1060080,6512,0.015968921437589826,1.0,1.0,,,,,,,,,
408,1062656,6528,0.014520169012952952,1.0,1.0,,,,,,,,,
409,1065232,6544,0.013811029164152394,1.0,1.0,0.017044778450648047,1.0,1.0,,,,,,
410,1067808,6560,0.015960637241369126,1.0,1.0,,,,,,,,,
411,1070384,6576,0.01406805727918301,1.0,1.0,,,,,,,,,
412,1072960,6592,0.016084072080133155,1.0,1.0,,,,,,,,,
413,1075536,6608,0.016921995925162806,1.0,1.0,,,,,,,,,
414,1078112,6624,0.01815921758967201,1.0,1.0,,,,,,,,,
415,1080688,6640,0.016772537398957198,1.0,1.0,,,,,,,,,
416,1083264,6656,0.014637770138528646,1.0,1.0,,,,,,,,,
417,1085840,6672,0.015992886941542665,1.0,1.0,0.014316815936902339,1.0,1.0,,,,,,
418,1088416,6688,0.015914176222784706,1.0,1.0,,,,,,,,,
419,1090992,6704,0.014477891169575324,1.0,1.0,,,,,,,,,
420,1093568,6720,0.016821620844418145,1.0,1.0,,,,,,,,,
421,1096272,6736,0.016513160502967965,1.0,1.0,,,,,,,,,
422,1098848,6752,0.0187062929175378,1.0,1.0,,,,,,,,,
423,1101552,6768,0.01668324648821209,1.0,1.0,,,,,,,,,
424,1104128,6784,0.015245723724908993,1.0,1.0,,,,,,,,,
425,1106704,6800,0.01721660736361216,1.0,1.0,0.016377945532743684,1.0,1.0,,,,,,
426,1109408,6816,0.013429812303639441,1.0,1.0,,,,,,,,,
427,1111984,6832,0.01665737942528688,1.0,1.0,,,,,,,,,
428,1114432,6848,0.0144034246985019,1.0,1.0,,,,,,,,,
429,1117136,6864,0.015619892326016075,1.0,1.0,,,,,,,,,
430,1119712,6880,0.01665979759690058,1.0,1.0,,,,,,,,,
431,1122288,6896,0.01708312609437654,1.0,1.0,,,,,,,,,
432,1124992,6912,0.015213390629717684,1.0,1.0,,,,,,,,,
433,1127568,6928,0.015581925574343824,1.0,1.0,0.015426236961585155,1.0,1.0,,,,,,
434,1130144,6944,0.015510865748878217,1.0,1.0,,,,,,,,,
435,1132720,6960,0.015449060721131691,1.0,1.0,,,,,,,,,
436,1135296,6976,0.01891094053586353,1.0,1.0,,,,,,,,,
437,1137872,6992,0.015335394884996027,1.0,1.0,,,,,,,,,
438,1140576,7008,0.014579111264461982,1.0,1.0,,,,,,,,,
439,1143280,7024,0.014835415155875728,1.0,1.0,,,,,,,,,
440,1145856,7040,0.016270527029662064,1.0,1.0,,,,,,,,,
441,1148432,7056,0.014753430920990246,1.0,1.0,0.015559372133878539,1.0,1.0,,,,,,
442,1151008,7072,0.018316094767116053,1.0,1.0,,,,,,,,,
443,1153584,7088,0.015949899671903765,1.0,1.0,,,,,,,,,
444,1156160,7104,0.014997955730892853,1.0,1.0,,,,,,,,,
445,1158736,7120,0.017035823700626944,1.0,1.0,,,,,,,,,
446,1161440,7136,0.016536893985244664,1.0,1.0,,,,,,,,,
447,1164016,7152,0.018189376495209224,1.0,1.0,,,,,,,,,
448,1166464,7168,0.016926068406740127,1.0,1.0,,,,,,,,,
449,1168912,7184,0.014597381609863009,1.0,1.0,0.016645155639626374,1.0,1.0,,,,,,
450,1171488,7200,0.016784251150332996,1.0,1.0,,,,,,,,,
451,1174064,7216,0.01550176550196613,1.0,1.0,,,,,,,,,
452,1176768,7232,0.016039421175143315,1.0,1.0,,,,,,,,,
453,1179344,7248,0.013780370939907754,1.0,1.0,,,,,,,,,
454,1181920,7264,0.01534019462178724,1.0,1.0,,,,,,,,,
455,1184624,7280,0.015301221341475687,1.0,1.0,,,,,,,,,
456,1187328,7296,0.013234134646611509,1.0,1.0,,,,,,,,,
457,1189904,7312,0.016420547940388084,1.0,1.0,0.01721548490264992,1.0,1.0,,,,,,
458,1192608,7328,0.017118222705414052,1.0,1.0,,,,,,,,,
459,1195312,7344,0.01619227945409834,1.0,1.0,,,,,,,,,
460,1197888,7360,0.016300617240046514,1.0,1.0,,,,,,,,,
461,1200592,7376,0.01712002914099125,1.0,1.0,,,,,,,,,
462,1203168,7392,0.015362673864116638,1.0,1.0,,,,,,,,,
463,1205744,7408,0.014101766878423034,1.0,1.0,,,,,,,,,
464,1208320,7424,0.015503519750950823,1.0,1.0,,,,,,,,,
465,1210896,7440,0.01674111893794473,1.0,1.0,0.015588294267452408,1.0,1.0,,,,,,
466,1213472,7456,0.015932786714293122,1.0,1.0,,,,,,,,,
467,1216048,7472,0.01613458157698548,1.0,1.0,,,,,,,,,
468,1218624,7488,0.01526977008746624,1.0,1.0,,,,,,,,,
469,1221328,7504,0.014640536563734879,1.0,1.0,,,,,,,,,
470,1223776,7520,0.01666339473812128,1.0,1.0,,,,,,,,,
471,1226480,7536,0.0161148626651281,1.0,1.0,,,,,,,,,
472,1229312,7552,0.014760708149399514,1.0,1.0,,,,,,,,,
473,1231888,7568,0.0157933181462649,1.0,1.0,0.015432610044798283,1.0,1.0,,,,,,
474,1234464,7584,0.01724281883513348,1.0,1.0,,,,,,,,,
475,1237040,7600,0.01643978822581556,1.0,1.0,,,,,,,,,
476,1239616,7616,0.01443479096264407,1.0,1.0,,,,,,,,,
477,1242320,7632,0.01541888001613425,1.0,1.0,,,,,,,,,
478,1244768,7648,0.015838549818066004,1.0,1.0,,,,,,,,,
479,1247344,7664,0.01737710429136003,1.0,1.0,,,,,,,,,
480,1249920,7680,0.016410846971329475,1.0,1.0,,,,,,,,,
481,1252496,7696,0.013245539581147835,1.0,1.0,0.016052032399163443,1.0,1.0,,,,,,
482,1255072,7712,0.016102465403046107,1.0,1.0,,,,,,,,,
483,1257648,7728,0.01360835661693458,1.0,1.0,,,,,,,,,
484,1260224,7744,0.017549595038195722,1.0,1.0,,,,,,,,,
485,1262800,7760,0.01724440902458761,1.0,1.0,,,,,,,,,
486,1265376,7776,0.015801647037994904,1.0,1.0,,,,,,,,,
487,1267952,7792,0.01726902428071947,1.0,1.0,,,,,,,,,
488,1270656,7808,0.0162402289362652,1.0,1.0,,,,,,,,,
489,1273360,7824,0.013715488119111566,1.0,1.0,0.015424954577466343,1.0,1.0,,,,,,
490,1275936,7840,0.01639359068856223,1.0,1.0,,,,,,,,,
491,1278512,7856,0.015341196006701457,1.0,1.0,,,,,,,,,
492,1281088,7872,0.01618220573118633,1.0,1.0,,,,,,,,,
493,1283664,7888,0.015166256677440407,1.0,1.0,,,,,,,,,
494,1286368,7904,0.015931225358107235,1.0,1.0,,,,,,,,,
495,1288944,7920,0.017443753857982778,1.0,1.0,,,,,,,,,
496,1291520,7936,0.01388645444134691,1.0,1.0,,,,,,,,,
497,1294096,7952,0.01637044205902019,1.0,1.0,0.017188726422639904,1.0,1.0,,,,,,
498,1296672,7968,0.015257038987505103,1.0,1.0,,,,,,,,,
499,1299248,7984,0.015098466177607295,1.0,1.0,,,,,,,,,
500,1301824,8000,0.016553529854037234,1.0,1.0,,,,,,,,,
501,1304400,8016,0.015286314609261348,1.0,1.0,,,,,,,,,
502,1306976,8032,0.013165371743461229,1.0,1.0,,,,,,,,,
503,1309552,8048,0.015610017648399028,1.0,1.0,,,,,,,,,
504,1312256,8064,0.013522437799152234,1.0,1.0,,,,,,,,,
505,1314832,8080,0.014282376629145915,1.0,1.0,0.016112187286564706,1.0,1.0,,,,,,
506,1317408,8096,0.015609288386503915,1.0,1.0,,,,,,,,,
507,1319856,8112,0.01554164068378676,1.0,1.0,,,,,,,,,
508,1322432,8128,0.01401561317971028,1.0,1.0,,,,,,,,,
509,1325008,8144,0.017129558053864905,1.0,1.0,,,,,,,,,
510,1327456,8160,0.016206464951979912,1.0,1.0,,,,,,,,,
511,1330160,8176,0.01642538132924215,1.0,1.0,,,,,,,,,
512,1332864,8192,0.015037452100075259,1.0,1.0,,,,,,,,,
513,1335440,8208,0.01587018337432322,1.0,1.0,0.01394848915043469,1.0,1.0,,,,,,
514,1338016,8224,0.013220827015251003,1.0,1.0,,,,,,,,,
515,1340720,8240,0.015896778079456927,1.0,1.0,,,,,,,,,
516,1343296,8256,0.015275538621889271,1.0,1.0,,,,,,,,,
517,1345872,8272,0.014215722638093833,1.0,1.0,,,,,,,,,
518,1348448,8288,0.015548609674045704,1.0,1.0,,,,,,,,,
519,1351024,8304,0.016232015192206288,1.0,1.0,,,,,,,,,
520,1353472,8320,0.013995538547482122,1.0,1.0,,,,,,,,,
521,1356048,8336,0.01549079077686846,1.0,1.0,0.016471526623355267,1.0,1.0,,,,,,
522,1358752,8352,0.013935267755356777,1.0,1.0,,,,,,,,,
523,1361456,8368,0.016619810739263483,1.0,1.0,,,,,,,,,
524,1364160,8384,0.016472925106315667,1.0,1.0,,,,,,,,,
525,1366864,8400,0.01784102205786796,1.0,1.0,,,,,,,,,
526,1369440,8416,0.01698808658084222,1.0,1.0,,,,,,,,,
527,1372144,8432,0.015573631017937493,1.0,1.0,,,,,,,,,
528,1374720,8448,0.013839691803360898,1.0,1.0,,,,,,,,,
529,1377296,8464,0.01561683930701881,1.0,1.0,0.014547906593398434,1.0,1.0,,,,,,
530,1379872,8480,0.019012913048175314,1.0,1.0,,,,,,,,,
531,1382448,8496,0.017289585250482215,1.0,1.0,,,,,,,,,
532,1385024,8512,0.015934500420766377,1.0,1.0,,,,,,,,,
533,1387600,8528,0.014197798304441896,1.0,1.0,,,,,,,,,
534,1390304,8544,0.014321981931796119,1.0,1.0,,,,,,,,,
535,1392752,8560,0.014375792875239846,1.0,1.0,,,,,,,,,
536,1395328,8576,0.014998193203187049,1.0,1.0,,,,,,,,,
537,1397904,8592,0.017118941549205343,1.0,1.0,0.01749866974230315,1.0,1.0,,,,,,
538,1400608,8608,0.013921439870073623,1.0,1.0,,,,,,,,,
539,1403184,8624,0.01288845755461121,1.0,1.0,,,,,,,,,
540,1405888,8640,0.01479699202458118,1.0,1.0,,,,,,,,,
541,1408464,8656,0.014413620877170224,1.0,1.0,,,,,,,,,
542,1411040,8672,0.019572264309074407,1.0,1.0,,,,,,,,,
543,1413744,8688,0.015534089868405007,1.0,1.0,,,,,,,,,
544,1416448,8704,0.01407985588490195,1.0,1.0,,,,,,,,,
545,1419024,8720,0.016083255643219285,1.0,1.0,0.01611262342134921,1.0,1.0,,,,,,
546,1421600,8736,0.016348295664550226,1.0,1.0,,,,,,,,,
547,1424304,8752,0.015943760259002154,1.0,1.0,,,,,,,,,
548,1427008,8768,0.014933146818252389,1.0,1.0,,,,,,,,,
549,1429584,8784,0.015622110499784615,1.0,1.0,,,,,,,,,
550,1432160,8800,0.014696609926271276,1.0,1.0,,,,,,,,,
551,1434736,8816,0.015751084377424163,1.0,1.0,,,,,,,,,
552,1437312,8832,0.01710291642037002,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0
553,1439888,8848,0.01692847648910215,1.0,1.0,0.013320962005131005,1.0,1.0,,,,,,
554,1442592,8864,0.015656443958806564,1.0,1.0,,,,,,,,,
555,1445168,8880,0.0157946914263819,1.0,1.0,,,,,,,,,
556,1447744,8896,0.016658483383699095,1.0,1.0,,,,,,,,,
557,1450320,8912,0.014615385336864285,1.0,1.0,,,,,,,,,
558,1453024,8928,0.01501030134270224,1.0,1.0,,,,,,,,,
559,1455728,8944,0.01673331147229614,1.0,1.0,,,,,,,,,
560,1458304,8960,0.013123860005862034,1.0,1.0,,,,,,,,,
561,1461008,8976,0.015571405219372038,1.0,1.0,0.01500533254878459,1.0,1.0,,,,,,
562,1463584,8992,0.014835999082336326,1.0,1.0,,,,,,,,,
563,1466160,9008,0.016948675863487316,1.0,1.0,,,,,,,,,
564,1468608,9024,0.01586853957899595,1.0,1.0,,,,,,,,,
565,1471056,9040,0.017234051172957798,1.0,1.0,,,,,,,,,
566,1473760,9056,0.015257932641297125,1.0,1.0,,,,,,,,,
567,1476336,9072,0.014456184988585152,1.0,1.0,,,,,,,,,
568,1478912,9088,0.017098718146654906,1.0,1.0,,,,,,,,,
569,1481488,9104,0.014462943291897058,1.0,1.0,0.01454354534084973,1.0,1.0,,,,,,
570,1484192,9120,0.017466722464152235,1.0,1.0,,,,,,,,,
571,1486640,9136,0.014553282666001519,1.0,1.0,,,,,,,,,
572,1489216,9152,0.01568828100964274,1.0,1.0,,,,,,,,,
573,1491664,9168,0.014633991440875705,1.0,1.0,,,,,,,,,
574,1494112,9184,0.017176328978069182,1.0,1.0,,,,,,,,,
575,1496816,9200,0.013226896926456542,1.0,1.0,,,,,,,,,
576,1499264,9216,0.01631042264593561,1.0,1.0,,,,,,,,,
577,1501968,9232,0.016009349127846743,1.0,1.0,0.015245698124204905,1.0,1.0,,,,,,
578,1504544,9248,0.015405061765011788,1.0,1.0,,,,,,,,,
579,1507248,9264,0.017151189223831447,1.0,1.0,,,,,,,,,
580,1509824,9280,0.014872204358656682,1.0,1.0,,,,,,,,,
581,1512400,9296,0.01764086347131651,1.0,1.0,,,,,,,,,
582,1514976,9312,0.015687741948581822,1.0,1.0,,,,,,,,,
583,1517552,9328,0.016588624488102995,1.0,1.0,,,,,,,,,
584,1520128,9344,0.016253029693040023,1.0,1.0,,,,,,,,,
585,1522704,9360,0.018186956132755096,1.0,1.0,0.017333876089448804,1.0,1.0,,,,,,
586,1525280,9376,0.015181747224735056,1.0,1.0,,,,,,,,,
587,1527984,9392,0.016688398461377277,1.0,1.0,,,,,,,,,
588,1530560,9408,0.014998595147809296,1.0,1.0,,,,,,,,,
589,1533136,9424,0.01754503600127036,1.0,1.0,,,,,,,,,
590,1535712,9440,0.017122447110339195,1.0,1.0,,,,,,,,,
591,1538288,9456,0.016681124676072627,1.0,1.0,,,,,,,,,
592,1540864,9472,0.013548591278373845,1.0,1.0,,,,,,,,,
593,1543440,9488,0.015095705615095434,1.0,1.0,0.015730140221108642,1.0,1.0,,,,,,
594,1546016,9504,0.018670143746434338,1.0,1.0,,,,,,,,,
595,1548720,9520,0.01585156120164602,1.0,1.0,,,,,,,,,
596,1551296,9536,0.017700954949970673,1.0,1.0,,,,,,,,,
597,1553872,9552,0.015140567763779405,1.0,1.0,,,,,,,,,
598,1556320,9568,0.014613771353949713,1.0,1.0,,,,,,,,,
599,1558896,9584,0.013805669579532193,1.0,1.0,,,,,,,,,
600,1561472,9600,0.01623532614377391,1.0,1.0,,,,,,,,,
601,1564176,9616,0.016146975902156684,1.0,1.0,0.014743867217018253,1.0,1.0,,,,,,
602,1566752,9632,0.014990588258112123,1.0,1.0,,,,,,,,,
603,1569328,9648,0.016503962657601658,1.0,1.0,,,,,,,,,
604,1572032,9664,0.014654343869630729,1.0,1.0,,,,,,,,,
605,1574608,9680,0.015994469826346752,1.0,1.0,,,,,,,,,
606,1577184,9696,0.01671056166415897,1.0,1.0,,,,,,,,,
607,1579760,9712,0.01710062857931148,1.0,1.0,,,,,,,,,
608,1582336,9728,0.015605752781835697,1.0,1.0,,,,,,,,,
609,1584912,9744,0.01341931049134503,1.0,1.0,0.01608350043939842,1.0,1.0,,,,,,
610,1587488,9760,0.015415206815375454,1.0,1.0,,,,,,,,,
611,1590064,9776,0.015865860876997942,1.0,1.0,,,,,,,,,
612,1592512,9792,0.016680200664086396,1.0,1.0,,,,,,,,,
613,1595088,9808,0.01536281198206645,1.0,1.0,,,,,,,,,
614,1597664,9824,0.017488245879892526,1.0,1.0,,,,,,,,,
615,1600240,9840,0.015108938466294079,1.0,1.0,,,,,,,,,
616,1602688,9856,0.016928967863527013,1.0,1.0,,,,,,,,,
617,1605392,9872,0.014513782578665294,1.0,1.0,0.014768608762525344,1.0,1.0,,,,,,
618,1608096,9888,0.01570935812009095,1.0,1.0,,,,,,,,,
619,1610672,9904,0.015389043122505507,1.0,1.0,,,,,,,,,
620,1613248,9920,0.016090447542209937,1.0,1.0,,,,,,,,,
621,1615952,9936,0.014002425715017747,1.0,1.0,,,,,,,,,
622,1618528,9952,0.015476921155938201,1.0,1.0,,,,,,,,,
623,1621104,9968,0.013025786875870932,1.0,1.0,,,,,,,,,
624,1623680,9984,0.01671401061886905,1.0,1.0,,,,,,,,,
625,1626256,10000,0.016697066963209946,1.0,1.0,0.014909427614549704,1.0,1.0,,,,,,
626,1628832,10016,0.01583431472100036,1.0,1.0,,,,,,,,,
627,1631408,10032,0.015342617297005673,1.0,1.0,,,,,,,,,
628,1633984,10048,0.016103161619700095,1.0,1.0,,,,,,,,,
629,1636560,10064,0.01630328170334419,1.0,1.0,,,,,,,,,
630,1639264,10080,0.014951176843644075,1.0,1.0,,,,,,,,,
631,1641968,10096,0.015233098344282128,1.0,1.0,,,,,,,,,
632,1644672,10112,0.015148958157707596,1.0,1.0,,,,,,,,,
633,1647248,10128,0.016121041557692856,1.0,1.0,0.01448948157894425,1.0,1.0,,,,,,
634,1649952,10144,0.013378018453315718,1.0,1.0,,,,,,,,,
635,1652528,10160,0.015148332193360762,1.0,1.0,,,,,,,,,
636,1655232,10176,0.01534446932701675,1.0,1.0,,,,,,,,,
637,1657936,10192,0.015551462372600426,1.0,1.0,,,,,,,,,
638,1660512,10208,0.014147331312310617,1.0,1.0,,,,,,,,,
639,1663216,10224,0.017101341208641464,1.0,1.0,,,,,,,,,
640,1665920,10240,0.01632018385750259,1.0,1.0,,,,,,,,,
641,1668624,10256,0.015949065290150118,1.0,1.0,0.013403636206316806,1.0,1.0,,,,,,
642,1671072,10272,0.015502858639562035,1.0,1.0,,,,,,,,,
643,1673648,10288,0.013576088764321148,1.0,1.0,,,,,,,,,
644,1676224,10304,0.01803358868428521,1.0,1.0,,,,,,,,,
645,1678928,10320,0.015463251514165385,1.0,1.0,,,,,,,,,
646,1681504,10336,0.01390382264306605,1.0,1.0,,,,,,,,,
647,1684080,10352,0.013817430504463274,1.0,1.0,,,,,,,,,
648,1686656,10368,0.016353699468953216,1.0,1.0,,,,,,,,,
649,1689360,10384,0.017231807595316034,1.0,1.0,0.015675663371331194,1.0,1.0,,,,,,
650,1691936,10400,0.015886218900214234,1.0,1.0,,,,,,,,,
651,1694512,10416,0.017481155917452373,1.0,1.0,,,,,,,,,
652,1697088,10432,0.013829348268420218,1.0,1.0,,,,,,,,,
653,1699792,10448,0.015076343949220574,1.0,1.0,,,,,,,,,
654,1702368,10464,0.01739990378033196,1.0,1.0,,,,,,,,,
655,1704944,10480,0.014134252268723923,1.0,1.0,,,,,,,,,
656,1707520,10496,0.013987034868069926,1.0,1.0,,,,,,,,,
657,1710096,10512,0.017134438063016098,1.0,1.0,0.017517683180928712,1.0,1.0,,,,,,
658,1712672,10528,0.017529783615974532,1.0,1.0,,,,,,,,,
659,1715248,10544,0.014351105286276871,1.0,1.0,,,,,,,,,
660,1717952,10560,0.01688174941933578,1.0,1.0,,,,,,,,,
661,1720656,10576,0.016877901021215096,1.0,1.0,,,,,,,,,
662,1723360,10592,0.016267932571103472,1.0,1.0,,,,,,,,,
663,1725936,10608,0.014527774092201684,1.0,1.0,,,,,,,,,
664,1728512,10624,0.01602874384224993,1.0,1.0,,,,,,,,,
665,1731088,10640,0.017044503427292274,1.0,1.0,0.01609084123277263,1.0,1.0,,,,,,
666,1733664,10656,0.015799138325408982,1.0,1.0,,,,,,,,,
667,1736240,10672,0.016203297908788244,1.0,1.0,,,,,,,,,
668,1738816,10688,0.017896149882978593,1.0,1.0,,,,,,,,,
669,1741392,10704,0.01493014413442934,1.0,1.0,,,,,,,,,
670,1743840,10720,0.016224132757326756,1.0,1.0,,,,,,,,,
671,1746544,10736,0.01485082254308548,1.0,1.0,,,,,,,,,
672,1749248,10752,0.01471007960640817,1.0,1.0,,,,,,,,,
673,1751824,10768,0.015782180596202296,1.0,1.0,0.015193490819674332,1.0,1.0,,,,,,
674,1754400,10784,0.013820222237175028,1.0,1.0,,,,,,,,,
675,1756976,10800,0.014207898385397027,1.0,1.0,,,,,,,,,
676,1759680,10816,0.016758786936388763,1.0,1.0,,,,,,,,,
677,1762256,10832,0.01526959711885586,1.0,1.0,,,,,,,,,
678,1764832,10848,0.019549745142751186,1.0,1.0,,,,,,,,,
679,1767408,10864,0.016283146704545552,1.0,1.0,,,,,,,,,
680,1769984,10880,0.015927592816227285,1.0,1.0,,,,,,,,,
681,1772560,10896,0.01309528345628951,1.0,1.0,0.016687789084018457,1.0,1.0,,,,,,
682,1775264,10912,0.016006254890627725,1.0,1.0,,,,,,,,,
683,1777968,10928,0.014702668330588694,1.0,1.0,,,,,,,,,
684,1780672,10944,0.01704756589309144,1.0,1.0,,,,,,,,,
685,1783120,10960,0.014547053971198034,1.0,1.0,,,,,,,,,
686,1785824,10976,0.016567148889530287,1.0,1.0,,,,,,,,,
687,1788400,10992,0.013382936185105424,1.0,1.0,,,,,,,,,
688,1791104,11008,0.013705227841275305,1.0,1.0,,,,,,,,,
689,1793680,11024,0.01720723554992068,1.0,1.0,0.015170439880893092,1.0,1.0,,,,,,
690,1796384,11040,0.016107048723261935,1.0,1.0,,,,,,,,,
691,1798832,11056,0.015516989191850844,1.0,1.0,,,,,,,,,
692,1801408,11072,0.014586023493557882,1.0,1.0,,,,,,,,,
693,1804112,11088,0.014994293288981608,1.0,1.0,,,,,,,,,
694,1806816,11104,0.014990955520146015,1.0,1.0,,,,,,,,,
695,1809392,11120,0.016543857498837477,1.0,1.0,,,,,,,,,
696,1811840,11136,0.01533268423907185,1.0,1.0,,,,,,,,,
697,1814416,11152,0.018040575472629543,1.0,1.0,0.018244565262307867,1.0,1.0,,,,,,
698,1816992,11168,0.01345760770309427,1.0,1.0,,,,,,,,,
699,1819568,11184,0.016155480899045567,1.0,1.0,,,,,,,,,
700,1822144,11200,0.01453494012687953,1.0,1.0,,,,,,,,,
701,1824720,11216,0.015489626510160077,1.0,1.0,,,,,,,,,
702,1827296,11232,0.018968734094093755,1.0,1.0,,,,,,,,,
703,1829744,11248,0.0170729781220557,1.0,1.0,,,,,,,,,
704,1832320,11264,0.015542706065255912,1.0,1.0,,,,,,,,,
705,1835024,11280,0.01595588848720501,1.0,1.0,0.015197586732110606,1.0,1.0,,,,,,
706,1837728,11296,0.017245826495326893,1.0,1.0,,,,,,,,,
707,1840432,11312,0.01666830190621292,1.0,1.0,,,,,,,,,
708,1843008,11328,0.013399481771713429,1.0,1.0,,,,,,,,,
709,1845712,11344,0.016400378487585306,1.0,1.0,,,,,,,,,
710,1848288,11360,0.015328386012242286,1.0,1.0,,,,,,,,,
711,1850864,11376,0.01585212886517477,1.0,1.0,,,,,,,,,
712,1853440,11392,0.01515305896311131,1.0,1.0,,,,,,,,,
713,1856016,11408,0.017505291414653148,1.0,1.0,0.015827677596292836,1.0,1.0,,,,,,
714,1858592,11424,0.014068202484744451,1.0,1.0,,,,,,,,,
715,1861296,11440,0.014145858935793697,1.0,1.0,,,,,,,,,
716,1863872,11456,0.014435600546652907,1.0,1.0,,,,,,,,,
717,1866448,11472,0.016262116257045947,1.0,1.0,,,,,,,,,
718,1869024,11488,0.015070618423940798,1.0,1.0,,,,,,,,,
719,1871728,11504,0.014877811137351881,1.0,1.0,,,,,,,,,
720,1874304,11520,0.015969504008941527,1.0,1.0,,,,,,,,,
721,1876880,11536,0.014754722262875936,1.0,1.0,0.015884405990384917,1.0,1.0,,,,,,
722,1879456,11552,0.015895215552843952,1.0,1.0,,,,,,,,,
723,1882160,11568,0.014382726639062185,1.0,1.0,,,,,,,,,
724,1884736,11584,0.015927889580598632,1.0,1.0,,,,,,,,,
725,1887440,11600,0.01662902110946972,1.0,1.0,,,,,,,,,
726,1890016,11616,0.016619185679406533,1.0,1.0,,,,,,,,,
727,1892720,11632,0.016831220833007577,1.0,1.0,,,,,,,,,
728,1895296,11648,0.016232227665594436,1.0,1.0,,,,,,,,,
729,1898000,11664,0.01487210125098814,1.0,1.0,0.015896516480004588,1.0,1.0,,,,,,
730,1900576,11680,0.015541845631841762,1.0,1.0,,,,,,,,,
731,1903152,11696,0.016972997947203784,1.0,1.0,,,,,,,,,
732,1905856,11712,0.016039990739365066,1.0,1.0,,,,,,,,,
733,1908432,11728,0.014338802885965821,1.0,1.0,,,,,,,,,
734,1911008,11744,0.014724995383639727,1.0,1.0,,,,,,,,,
735,1913584,11760,0.015490336847294783,1.0,1.0,,,,,,,,,
736,1916288,11776,0.013197591205340184,1.0,1.0,,,,,,,,,
737,1918864,11792,0.015167115105016601,1.0,1.0,0.014183628928070182,1.0,1.0,,,,,,
738,1921696,11808,0.01551887351989291,1.0,1.0,,,,,,,,,
739,1924400,11824,0.014834373657111497,1.0,1.0,,,,,,,,,
740,1926976,11840,0.015925623232098434,1.0,1.0,,,,,,,,,
741,1929552,11856,0.014584334368109398,1.0,1.0,,,,,,,,,
742,1932256,11872,0.015933693930403905,1.0,1.0,,,,,,,,,
743,1934832,11888,0.015994724771507717,1.0,1.0,,,,,,,,,
744,1937536,11904,0.015191444280960944,1.0,1.0,,,,,,,,,
745,1940240,11920,0.014675630638038128,1.0,1.0,0.015239325351813455,1.0,1.0,,,,,,
746,1942816,11936,0.01568481005508102,1.0,1.0,,,,,,,,,
747,1945392,11952,0.015602540233401912,1.0,1.0,,,,,,,,,
748,1947968,11968,0.015687602866286808,1.0,1.0,,,,,,,,,
749,1950544,11984,0.014608177546336618,1.0,1.0,,,,,,,,,
750,1953120,12000,0.015469363943050698,1.0,1.0,,,,,,,,,
751,1955696,12016,0.015442082675026444,1.0,1.0,,,,,,,,,
752,1958272,12032,0.01674251686652045,1.0,1.0,,,,,,,,,
753,1960848,12048,0.013912805187636287,1.0,1.0,0.015975489457747127,1.0,1.0,,,,,,
754,1963296,12064,0.015488242984523426,1.0,1.0,,,,,,,,,
755,1965872,12080,0.014948717123806817,1.0,1.0,,,,,,,,,
756,1968448,12096,0.01643816135023184,1.0,1.0,,,,,,,,,
757,1971024,12112,0.013381755126121048,1.0,1.0,,,,,,,,,
